move,waitedResult,optionChosen,movementTime
820,0,0,1.064697
821,1,1,1.022705
822,2,2,0.808594
823,0,0,0.575195
824,1,1,0.593994
825,2,2,0.464844
826,0,0,0.473633
827,1,1,0.818359
828,2,2,0.585938
829,0,0,1.062988
830,1,1,0.364502
831,2,2,0.710693
832,0,0,1.210938
833,1,1,0.433106
834,2,2,0.329102
835,0,0,2.078369
836,1,1,0.593750
837,2,2,0.230957
838,1,0,1.378418
839,1,1,1.786133
840,2,2,0.671387
841,1,1,2.011719
842,1,2,2.340088
843,2,2,1.635742
844,0,0,0.705322
845,1,1,0.701416
846,2,2,0.674316
847,0,0,1.207031
848,1,1,0.829834
849,2,2,0.332275
850,0,0,0.520508
851,1,1,0.423096
852,2,2,0.128418
853,0,0,0.577881
854,1,1,0.476807
855,2,2,0.114990
856,0,0,0.347168
857,1,1,0.698486
858,2,2,0.118408
859,0,0,0.466309
860,1,1,0.354736
861,2,2,0.121826
862,0,0,0.374756
863,1,1,0.424805
864,2,2,0.266602
865,1,0,0.523438
866,1,1,0.600586
867,2,2,1.428223
868,1,0,1.987549
869,1,0,0.580811
870,2,0,0.475342
871,1,0,0.575195
872,1,0,0.692139
873,2,0,0.580566
874,1,0,1.172119
875,1,0,0.689209
876,2,0,1.633545
877,0,1,1.664063
878,1,1,1.348389
879,2,2,0.381836
880,1,0,0.941895
881,1,1,1.272461
882,2,2,2.322998
883,0,0,1.051514
884,1,1,0.820801
885,2,2,0.577148
886,0,0,0.813232
887,1,1,0.710938
888,2,2,0.560303
889,0,0,0.686279
890,1,1,0.478760
891,2,2,0.350586
892,0,0,0.116455
893,1,1,0.371582
894,2,2,0.159180
895,0,0,0.493408
896,1,1,0.172852
897,2,2,7.025879
898,0,0,0.787842
899,1,1,0.786621
900,2,2,0.448731
901,0,0,0.556397
902,1,1,0.449951
903,2,2,0.595459
904,0,0,0.468262
905,1,1,0.369141
906,2,2,4.271729
907,1,0,0.732666
908,1,1,0.640381
909,2,2,1.500732
910,0,0,1.368896
911,1,1,0.589111
912,2,2,0.694824
913,1,0,1.033936
914,1,1,2.063965
915,2,2,0.703369
916,0,0,2.566406
917,1,1,0.709473
918,2,2,0.802490
919,0,0,0.989746
920,1,1,0.587158
921,2,2,0.488281
922,0,0,0.975342
923,1,1,0.397949
924,2,2,0.288574
925,0,0,1.948975
926,1,1,0.467529
927,2,2,0.346924
928,0,0,0.699463
929,1,1,0.364258
930,2,2,0.118897
931,1,0,0.233887
932,1,1,0.465576
933,2,2,0.377930
